X,Y,id,left,top,right,bottom,row_index,col_index
126.972092297127,37.3240221210288,152,197526.4693,524973.5169,198326.4693,525473.5169,6,5
126.972093962967,37.3195169547851,153,197526.4693,524473.5169,198326.4693,524973.5169,7,5
126.972095628436,37.3150117851028,154,197526.4693,523973.5169,198326.4693,524473.5169,8,5
126.972097293534,37.310506611982,155,197526.4693,523473.5169,198326.4693,523973.5169,9,5
126.972098958262,37.306001435423,156,197526.4693,522973.5169,198326.4693,523473.5169,10,5
126.972100622619,37.3014962554258,157,197526.4693,522473.5169,198326.4693,522973.5169,11,5
126.972102286606,37.2969910719905,158,197526.4693,521973.5169,198326.4693,522473.5169,12,5
126.972103950223,37.2924858851175,159,197526.4693,521473.5169,198326.4693,521973.5169,13,5
126.97210561347,37.2879806948067,160,197526.4693,520973.5169,198326.4693,521473.5169,14,5
126.972107276347,37.2834755010583,161,197526.4693,520473.5169,198326.4693,520973.5169,15,5
126.972108938853,37.2789703038725,162,197526.4693,519973.5169,198326.4693,520473.5169,16,5
126.97211060099,37.2744651032494,163,197526.4693,519473.5169,198326.4693,519973.5169,17,5
